id	name	team	position	country	league_key	league
955376	Benoît Badiashile	Chelsea	CB	France	premier_league	Premier League
1119461	Loic Badé	Bayer Leverkusen	CB	France	bundesliga	Bundesliga
942372	Álex Baena	Atletico Madrid	LM,CAM,LW,ST,CM,RM	Spain	la_liga	LaLiga
1088053	Miguel Baeza	Nacional	CM,CDM,CAM	Spain	liga_portugal	Liga Portugal
734287	Alexander Bah	Benfica	RB	Denmark	liga_portugal	Liga Portugal
1539619	Juma Bah	Nice	CB	Sierra Leone	ligue_1	Ligue 1
1870188	Muhammed Bah	Roma	Midfielder	Gambia	serie_a	Serie A
1787797	Bahia	Corinthians	CAM	Brazil	brasileirao	Serie A
1174662	Matheus Bahia	Internacional	LB	Brazil	brasileirao	Serie A
1393672	Jean-Mattéo Bahoya	Eintracht Frankfurt	LW,CAM	France	bundesliga	Bundesliga
1605937	Pablo Baianinho	Vitoria	Midfielder	Brazil	brasileirao	Serie A
1276626	Samson Baidoo	Lens	CB	Austria	ligue_1	Ligue 1
671331	Leon Bailey	Aston Villa	RW,CAM	Jamaica	premier_league	Premier League
574200	Eric Bailly	Real Oviedo	CB	Ivory Coast	la_liga	LaLiga
1310118	Stefan Bajcetic	Liverpool	CM	Spain	premier_league	Premier League
1078908	Stefan Bajic	Strasbourg	GK	France	ligue_1	Ligue 1
201939	Cédric Bakambu	Real Betis	ST	DR Congo	la_liga	LaLiga
1203194	Johan Bakayoko	RB Leipzig	RW	Belgium	bundesliga	Bundesliga
891870	Mitchel Bakker	Atalanta	RW	Netherlands	serie_a	Serie A
1641041	Darryl Bakola	Sassuolo	LM	France	serie_a	Serie A
883087	Ridle Baku	RB Leipzig	RB	Germany	bundesliga	Bundesliga
1079539	Dilane Bakwa	Nottingham Forest	RWB,RW,LM	France	premier_league	Premier League
1950752	André Balbino	Cruzeiro	Midfielder	Brazil	brasileirao	Serie A
1584085	Luís Balbo	Fiorentina	LB	Venezuela	serie_a	Serie A
307438	Fabián Balbuena	Gremio	CB	Paraguay	brasileirao	Serie A
1005366	Bünyamin Balci	Antalyaspor	RB,RWB	Turkiye	super_lig	Super Lig
806579	Ellery Balcombe	Brentford	GK	England	premier_league	Premier League
1200591	Tommaso Baldanzi	Genoa	CAM,ST,CM	Italy	serie_a	Serie A
1254166	Alejandro Balde	Barcelona	LB	Spain	la_liga	LaLiga
937034	Andri Fannar Baldursson	Kasımpaşa	CDM,CM	Iceland	super_lig	Super Lig
1666019	Fabio Baldé	Hamburger SV	RW,LW	Germany	bundesliga	Bundesliga
541933	Mama Baldé	Brest	LW,ST,RW	Guinea-Bissau	ligue_1	Ligue 1
1352713	Carlos Baleba	Brighton & Hove Albion	CDM,CM	Cameroon	premier_league	Premier League
958464	Leonardo Balerdi	Marseille	CB	Argentina	ligue_1	Ligue 1
1206576	Vinícius Balieiro	Chapecoense AF	CM	Brazil	brasileirao	Serie A
974268	Daniel Ballard	Sunderland	CB	Northern Ireland	premier_league	Premier League
1821709	Carlos Ballestero	Deportivo Alaves	RB	Spain	la_liga	LaLiga
1097796	Samuel Ballet	Antalyaspor	RW,ST,CAM	Switzerland	super_lig	Super Lig
264885	Iván Balliu	Rayo Vallecano	RB	Albania	la_liga	LaLiga
800520	Fodé Ballo	Metz	LB,LWB	Senegal	ligue_1	Ligue 1
1117306	Botond Balogh	Kocaelispor	CB	Hungary	super_lig	Super Lig
982677	Folarin Balogun	Monaco	ST	USA	ligue_1	Ligue 1
1716433	Çagri Balta	Galatasaray	ST	Turkiye	super_lig	Super Lig
1388938	Metehan Baltaci	Galatasaray	CB	Turkiye	super_lig	Super Lig
210400	Abdoulaye Bamba	Angers	CB	Ivory Coast	ligue_1	Ligue 1
1695681	Aladji Bamba	Monaco	CDM,CM	France	ligue_1	Ligue 1
1667651	Ben Bamba	Le Havre	Attacker	France	ligue_1	Ligue 1
1202239	Mohamed Bamba	Lorient	ST	Ivory Coast	ligue_1	Ligue 1
1676895	Mohamed Bamba	Gil Vicente	CDM	Ivory Coast	liga_portugal	Liga Portugal
896377	Lameck Banda	Lecce	LW,RW	Zambia	serie_a	Serie A
1112763	Rayyan Baniya	Konyaspor	CB	Turkiye	super_lig	Super Lig
1763613	Daniel Banjaqui	Benfica	RB	Portugal	liga_portugal	Liga Portugal
1641063	Noahkai Banks	Augsburg	CB	USA	bundesliga	Bundesliga
1310001	Ezechiel Banzuzi	RB Leipzig	CM,CDM	Netherlands	bundesliga	Bundesliga
919212	Gabriel Baralhas	Vitoria	CM,CDM	Brazil	brasileirao	Serie A
1879418	Berke Baran	Eyüpspor	Attacker	Turkiye	super_lig	Super Lig
1125999	Yusuf Barasi	Kasımpaşa	ST,LW	Turkiye	super_lig	Super Lig
1027396	Barbero	Arouca	ST	Spain	liga_portugal	Liga Portugal
1072056	Tommaso Barbieri	Cremonese	RM	Italy	serie_a	Serie A
450848	Gabriel Barbosa	Santos FC	ST,CAM	Brazil	brasileirao	Serie A
1256634	Lucas Barbosa	Red Bull Bragantino	RW,LW,CAM,RM,LM	Brazil	brasileirao	Serie A
657969	Alexander Barboza	Botafogo RJ	CB	Argentina	brasileirao	Serie A
1272440	Valentín Barco	Strasbourg	CDM,CM,CAM	Argentina	ligue_1	Ligue 1
1297165	Bradley Barcola	Paris Saint-Germain	LW,RW,ST	France	ligue_1	Ligue 1
1092403	Melvin Bard	Nice	CB,LWB,LB,LM	France	ligue_1	Ligue 1
291399	Abdülkerim Bardakci	Galatasaray	CB	Turkiye	super_lig	Super Lig
1315475	Roony Bardghji	Barcelona	RW	Sweden	la_liga	LaLiga
592783	Enis Bardhi	Konyaspor	CAM,LW,CM,ST,CDM,RW	North Macedonia	super_lig	Super Lig
541820	Nicolò Barella	Inter	CM	Italy	serie_a	Serie A
1553451	Lilian Baret	Lille	Midfielder	France	ligue_1	Ligue 1
1242261	Adrian Barisic	Braga	CB	Bosnia and Herzegovina	liga_portugal	Liga Portugal
574624	Enrique Barja	Osasuna	LW	Spain	la_liga	LaLiga
215384	Ross Barkley	Aston Villa	CAM,CDM	England	premier_league	Premier League
107280	Ashley Barnes	Burnley	ST	England	premier_league	Premier League
760359	Harvey Barnes	Newcastle United	LW,RW,CAM,LM	England	premier_league	Premier League
958011	Antoine Baroan	AVS Futebol SAD	ST	France	liga_portugal	Liga Portugal
1896936	Davide Baroncioni	Bologna	Defender	Italy	serie_a	Serie A
959915	Álvaro Barreal	Santos FC	RW,LW,LM,CAM,RM,CM	Argentina	brasileirao	Serie A
930065	Leandro Barreiro	Benfica	CAM,CDM,CM,RB	Luxembourg	liga_portugal	Liga Portugal
1352923	Enzo Barrenechea	Benfica	CDM,CM	Argentina	liga_portugal	Liga Portugal
1002618	Ander Barrenetxea	Real Sociedad	LW,LM,RW,ST,RM	Spain	la_liga	LaLiga
1477851	Jordan Barrera	Botafogo RJ	RW,CM,LW,CAM,RM	Colombia	brasileirao	Serie A
1958444	Kauan Barreto	Santos FC	Midfielder	Brazil	brasileirao	Serie A
1338192	Pablo Barrios	Atletico Madrid	CM,LM	Spain	la_liga	LaLiga
1459657	Cauan Barros	Vasco da Gama	CDM,CM,CAM	Brazil	brasileirao	Serie A
1581706	Mahamoud Barry	Villarreal	Midfielder	Mali	la_liga	LaLiga
1398392	Thierno Barry	Everton	ST	France	premier_league	Premier League
1817875	Kadir Barría	Botafogo RJ	ST	Panama	brasileirao	Serie A
1385856	Davide Bartesaghi	Milan	LM,LB,CB	Italy	serie_a	Serie A
195305	Marc Bartra	Real Betis	CB	Spain	la_liga	LaLiga
799230	Federico Baschirotto	Cremonese	CB	Italy	serie_a	Serie A
1562034	Steven Baseya	Alverca	CB	France	liga_portugal	Liga Portugal
651435	Toma Basic	Lazio	CM,CDM	Croatia	serie_a	Serie A
1690129	Boran Baskan	Trabzonspor	Midfielder	Turkiye	super_lig	Super Lig
877401	Calvin Bassey	Fulham	CB,LB	Nigeria	premier_league	Premier League
805451	Alessandro Bastoni	Inter	CB	Italy	serie_a	Serie A
303799	Bastos	Botafogo RJ	CB	Angola	brasileirao	Serie A
1037491	Arseniy Batahov	Trabzonspor	CB	Ukraine	super_lig	Super Lig
621415	Augusto Batalla	Rayo Vallecano	GK	Argentina	la_liga	LaLiga
846023	Gabriel Batista	Santa Clara	GK	Brazil	liga_portugal	Liga Portugal
1413843	Gilberto Batista	Moreirense	CB	Guinea-Bissau	liga_portugal	Liga Portugal
35453	Ricardo Batista	Casa Pia AC	GK	Angola	liga_portugal	Liga Portugal
248689	Michy Batshuayi	Eintracht Frankfurt	ST	Belgium	bundesliga	Bundesliga
1818297	Daniel Battistella	Pisa	Midfielder	Italy	serie_a	Serie A
1816329	Davide De Battisti	Hellas Verona	Defender	Italy	serie_a	Serie A
1215064	Martin Baturina	Como	LW,CAM,CDM	Croatia	serie_a	Serie A
212873	Daniel Batz	Mainz 05	GK	Germany	bundesliga	Bundesliga
1421821	Elias Baum	Eintracht Frankfurt	RB	Germany	bundesliga	Bundesliga
178778	Oliver Baumann	Hoffenheim	GK	Germany	bundesliga	Bundesliga
747718	Christoph Baumgartner	RB Leipzig	CM,CAM,RW	Austria	bundesliga	Bundesliga
873568	Bilal Bayazit	Kayserispor	GK	Netherlands	super_lig	Super Lig
866967	Altay Bayindir	Manchester United	GK	Turkiye	premier_league	Premier League
891651	Furkan Bayir	Göztepe	CB	Turkiye	super_lig	Super Lig
891373	Mohamed Bayo	Gaziantep FK	ST	Guinea	super_lig	Super Lig
644738	Vakoun Issouf Bayo	Udinese	ST	Ivory Coast	serie_a	Serie A
890155	Ogün Bayrak	Göztepe	RWB	Turkiye	super_lig	Super Lig
467479	Riechedly Bazoer	Konyaspor	CB	Curacao	super_lig	Super Lig
833979	Bebeto	Tondela	RB,CM,CB,RWB	Brazil	liga_portugal	Liga Portugal
458630	Ihlas Bebou	Hoffenheim	ST	Togo	bundesliga	Bundesliga
1797872	Samu Becerra	Rayo Vallecano	RW	Spain	la_liga	LaLiga
794393	Adrian Beck	FC Heidenheim	CAM,CDM,CM	Germany	bundesliga	Bundesliga
319784	Alisson Becker	Liverpool	GK	Brazil	premier_league	Premier League
495222	Sheraldo Becker	Mainz 05	ST,RW	Suriname	bundesliga	Bundesliga
1901862	Yoann Becker	Strasbourg	CB	France	ligue_1	Ligue 1
844504	Rodrigo Becão	Kasımpaşa	CB	Brazil	super_lig	Super Lig
490868	Jan Bednarek	FC Porto	CB	Poland	liga_portugal	Liga Portugal
612836	Donny van de Beek	Girona	CAM	Netherlands	la_liga	LaLiga
933639	Yanis Begraoui	Estoril	ST,LW,RW	Morocco	liga_portugal	Liga Portugal
1678681	Hennes Behrens	FC Heidenheim	LB,LWB	Germany	bundesliga	Bundesliga
1047667	Maximilian Beier	Borussia Dortmund	CAM,ST,LWB	Germany	bundesliga	Bundesliga
1705340	Ismael Bekhoucha	Getafe	RWB	Morocco	la_liga	LaLiga
678812	Efkan Bekiroglu	Göztepe	CAM,CDM	Germany	super_lig	Super Lig
938757	Furkan Beklevic	Fatih Karagümrük	GK	Turkiye	super_lig	Super Lig
1388071	Reda Belahyane	Lazio	CM	Morocco	serie_a	Serie A
1231029	Rafik Belghali	Hellas Verona	RM,RB,RWB,CAM,CB,LM	Algeria	serie_a	Serie A
561869	Haris Belkebla	Angers	CDM,CM	Algeria	ligue_1	Ligue 1
1347791	Yassin Belkhdim	Angers	RW,CM,CDM	France	ligue_1	Ligue 1
193901	Stefan Bell	Mainz 05	CB	Germany	bundesliga	Bundesliga
951765	Armel Bella-Kotchap	Hellas Verona	CB	Germany	serie_a	Serie A
1327488	Alaa Bellaarouch	Braga	GK	Morocco	liga_portugal	Liga Portugal
902651	Raoul Bellanova	Atalanta	RWB,RM	Italy	serie_a	Serie A
769166	Jean-Ricner Bellegarde	Wolverhampton Wanderers	CAM,CM,CDM,LW	Haiti	premier_league	Premier League
427438	Héctor Bellerín	Real Betis	RB	Spain	la_liga	LaLiga
1287373	Jobe Bellingham	Borussia Dortmund	CDM,CM,CAM	England	bundesliga	Bundesliga
1077894	Jude Bellingham	Real Madrid	CAM,CM,LM,RW	England	la_liga	LaLiga
1329406	Jeanuël Belocian	Wolfsburg	CB,LB,LWB	France	bundesliga	Bundesliga
309726	Andrea Belotti	Cagliari	ST	Italy	serie_a	Serie A
1634626	Thiago Beltrame	Gremio	Keeper	Brazil	brasileirao	Serie A
785511	Fran Beltrán	Girona	CM,CDM	Spain	la_liga	LaLiga
974755	Lucas Beltrán	Valencia	ST	Argentina	la_liga	LaLiga
1509611	Matheus Belém	Sao Paulo	CB	Brazil	brasileirao	Serie A
1690903	Dean Benamar	Crystal Palace	LB,LWB,LM	England	premier_league	Premier League
1639466	Benassi	Coritiba	GK	Brazil	brasileirao	Serie A
929338	Gastón Benavídez	Athletico Paranaense	RWB,RB,RM,CB,LB	Argentina	brasileirao	Serie A
1658202	Benedetti	Palmeiras	CB	Brazil	brasileirao	Serie A
1869135	Trevor Benedict	Wolfsburg	Attacker	Germany	bundesliga	Bundesliga
920861	Adrian Benedyczak	Kasımpaşa	ST,LW,CAM	Poland	super_lig	Super Lig
1481890	Roméo Beney	Famalicao	RW	Switzerland	liga_portugal	Liga Portugal
1372284	Beni	Vitoria de Guimaraes	CDM,CM,CAM,LM	Angola	liga_portugal	Liga Portugal
1323022	Iker Benito	Osasuna	LWB	Spain	la_liga	LaLiga
1526855	Jorge Benito	Getafe	Keeper	Spain	la_liga	LaLiga
1958482	Benjamin	Gremio	Attacker	Brazil	brasileirao	Serie A
662076	Youssef Bennasser	Kayserispor	CDM,CB	Morocco	super_lig	Super Lig
559065	Ramy Bensebaini	Borussia Dortmund	CB,LWB	Algeria	bundesliga	Bundesliga
500520	Nabil Bentaleb	Lille	CDM,CM,CB	Algeria	ligue_1	Ligue 1
620618	Rodrigo Bentancur	Tottenham Hotspur	CDM,CM	Uruguay	premier_league	Premier League
189103	Daniel Bentley	Wolverhampton Wanderers	GK	England	premier_league	Premier League
1899946	Luka Bentt	Brentford	Midfielder	Belgium	premier_league	Premier League
448897	Walter Benítez	Crystal Palace	GK	Argentina	premier_league	Premier League
1255209	Lucas Beraldo	Paris Saint-Germain	CB,CM	Brazil	ligue_1	Ligue 1
364520	Domenico Berardi	Sassuolo	RW	Italy	serie_a	Serie A
80295	Yuri Berchiche	Athletic Club	LB,CB	Spain	la_liga	LaLiga
574629	Alex Berenguer	Athletic Club	RW,LW,CAM,ST	Spain	la_liga	LaLiga
1199391	Rav van den Berg	1. FC Köln	CB	Netherlands	bundesliga	Bundesliga
919435	Sepp van den Berg	Brentford	CB	Netherlands	premier_league	Premier League
540963	Sander Berge	Fulham	CDM,CM	Norway	premier_league	Premier League
1096396	Lucas Bergström	Mallorca	GK	Finland	la_liga	LaLiga
1386775	Lucas Bergvall	Tottenham Hotspur	CAM,CM,LM,CDM,LW	Sweden	premier_league	Premier League
1395728	Medon Berisha	Lecce	CAM,CM	Albania	serie_a	Serie A
965022	Sergio Bermejo	Gil Vicente	RW	Spain	liga_portugal	Liga Portugal
1573544	Anthony Bermont	Lens	LW	France	ligue_1	Ligue 1
951714	Adrián Bernabé	Parma	CM,CDM	Spain	serie_a	Serie A
1104156	Alexandro Bernabéi	Internacional	LB,LWB,LM,LW	Argentina	brasileirao	Serie A
1436133	Facundo Bernal	Fluminense	CDM,CM	Uruguay	brasileirao	Serie A
1573126	Marc Bernal	Barcelona	CDM,CM	Spain	la_liga	LaLiga
265116	Bernard	Atletico MG	CAM,RW,LW,ST,RM	Brazil	brasileirao	Serie A
1668294	Gabin Bernardeau	Nice	RW	France	ligue_1	Ligue 1
414245	Federico Bernardeschi	Bologna	RW,CAM,LW	Italy	serie_a	Serie A
637716	Bernardo	Hoffenheim	LB,CB	Brazil	bundesliga	Bundesliga
1945588	Bernardo	Chapecoense AF	Midfielder	Brazil	brasileirao	Serie A
1191093	Lorenzo Bernasconi	Atalanta	LWB	Italy	serie_a	Serie A
767013	Antoine Bernede	Hellas Verona	CM,CAM	France	serie_a	Serie A
1258292	Nicolò Bertola	Udinese	CB,LM	Italy	serie_a	Serie A
1838599	Gabriele Bertolini	Fiorentina	LW	Italy	serie_a	Serie A
864157	Jan-Niklas Beste	Freiburg	RW	Germany	bundesliga	Bundesliga
1079485	Beto	Everton	ST	Guinea-Bissau	premier_league	Premier League
1818298	Brando Bettazzi	Pisa	Midfielder	Italy	serie_a	Serie A
363357	Marcus Bettinelli	Manchester City	GK	England	premier_league	Premier League
873573	Sam Beukema	Napoli	CB	Netherlands	serie_a	Serie A
1334834	Owen Bevan	AFC Bournemouth	CB	Wales	premier_league	Premier League
861447	Jordan Beyer	Burnley	CB	Germany	premier_league	Premier League
1693611	Diogo Bezerra	Rio Ave	RW,LW	Brazil	liga_portugal	Liga Portugal
1899001	João Bezerra	Internacional	ST	Brazil	brasileirao	Serie A
1962182	Pedro Bezerra	Sao Paulo	Midfielder	Brazil	brasileirao	Serie A
1690655	Jocelin Ta Bi	Sunderland	RW	Ivory Coast	premier_league	Premier League
279820	Matteo Bianchetti	Cremonese	CB	Italy	serie_a	Serie A
1380775	Breno Bidon	Corinthians	CAM,CDM,RW,CM,LM,RM	Brazil	brasileirao	Serie A
1130833	Matheus Bidu	Corinthians	LB,LWB	Brazil	brasileirao	Serie A
1113809	Mika Biereth	Monaco	ST	Denmark	ligue_1	Ligue 1
291635	Pedro Bigas	Elche	CB	Spain	la_liga	LaLiga
721533	Justin Bijlow	Genoa	GK	Netherlands	serie_a	Serie A
861805	Jaka Bijol	Leeds United	CB	Slovenia	premier_league	Premier League
1178124	Emre Bilgin	Beşiktaş	GK	Turkiye	super_lig	Super Lig
1795442	Longin Bimai	Estoril	Defender	France	liga_portugal	Liga Portugal
364204	Tayfur Bingöl	Kocaelispor	LW,CAM,CM,CDM,RB	Turkiye	super_lig	Super Lig
239350	Cristiano Biraghi	Torino	LB,LWB	Italy	serie_a	Serie A
422719	Davide Biraschi	Fatih Karagümrük	CB	Italy	super_lig	Super Lig
1896214	Ahmet Bircan	Beşiktaş	ST	Turkiye	super_lig	Super Lig
940735	Veljko Birmancevic	Getafe	RW,CAM,LW,RM	Serbia	la_liga	LaLiga
1286183	Tom Bischof	Bayern München	LB,CDM,CM,CAM,RB	Germany	bundesliga	Bundesliga
889535	Yann Aurel Bisseck	Inter	CB	Germany	serie_a	Serie A
724306	Yves Bissouma	Tottenham Hotspur	CDM,CM	Mali	premier_league	Premier League
1699696	Engin Can Biterge	Fenerbahçe	Keeper	Turkiye	super_lig	Super Lig
1173788	El Chadaille Bitshiabu	RB Leipzig	CB	France	bundesliga	Bundesliga
260470	Leonardo Bittencourt	Werder Bremen	CDM	Germany	bundesliga	Bundesliga
1428420	Emmanuel Biumla	Angers	CB	France	ligue_1	Ligue 1
195782	Marco Bizot	Aston Villa	GK	Netherlands	premier_league	Premier League
635465	Morten Bjørlo	Konyaspor	CDM,CAM,CM	Norway	super_lig	Super Lig
1595975	Darling Bladi	Real Betis	CM	France	la_liga	LaLiga
845998	Antonio Blanco	Deportivo Alaves	CM,CDM	Spain	la_liga	LaLiga
396526	Rubén Blanco	Girona	GK	Spain	la_liga	LaLiga
693171	Ludovic Blas	Rennes	RM,CM,LW,RW	France	ligue_1	Ligue 1
278814	Janis Blaswich	Bayer Leverkusen	GK	Germany	bundesliga	Bundesliga
1611573	Jalen Blesa	Rio Ave	ST,CAM	Spain	liga_portugal	Liga Portugal
161012	Daley Blind	Girona	CB,LB	Netherlands	la_liga	LaLiga
1712326	Salvador Blopa	Sporting CP	LM,RB,RM,RW	Portugal	liga_portugal	Liga Portugal
1577912	Adam Boayar	Elche	LW	Morocco	la_liga	LaLiga
1252913	Damián Bobadilla	Sao Paulo	CDM,CM,CAM	Paraguay	brasileirao	Serie A
1113790	Oscar Bobb	Fulham	RW,LW,RM	Norway	premier_league	Premier League
841705	Arnaud Bodart	Lille	GK	Belgium	ligue_1	Ligue 1
1427018	Joseph Boende	Kocaelispor	CM,CAM,LW	Belgium	super_lig	Super Lig
1034808	Sacha Boey	Galatasaray	RB	France	super_lig	Super Lig
643229	Jérémie Boga	Juventus	LW,ST,CAM	Ivory Coast	serie_a	Serie A
1190033	Lamare Bogarde	Aston Villa	CDM,RB,CB	Netherlands	premier_league	Premier League
1640793	Dmytro Bogdanov	Union Berlin	Attacker	Ukraine	bundesliga	Bundesliga
789646	Jayden Bogle	Leeds United	RB,RWB,RM	England	premier_league	Premier League
1331249	Adama Boiro	Athletic Club	LB	Spain	la_liga	LaLiga
1258137	Malcom Bokélé	Göztepe	CB	Cameroon	super_lig	Super Lig
160194	Yannick Bolasie	Chapecoense AF	ST	Congo DR	brasileirao	Serie A
466589	Yohan Boli	Antalyaspor	ST	Ivory Coast	super_lig	Super Lig
1351569	Hugo Bolin	Borussia Mönchengladbach	LM,RM,CAM,ST,LW	Sweden	bundesliga	Bundesliga
850055	Daniel Boloca	Sassuolo	CM	Romania	serie_a	Serie A
1830689	David Boly	Paris Saint-Germain	RB	France	ligue_1	Ligue 1
246331	Willy Boly	Nottingham Forest	CB	Ivory Coast	premier_league	Premier League
1791163	João Bom	Chapecoense AF	Attacker	Brazil	brasileirao	Serie A
1187644	Kévin Boma	Estoril	CB	Togo	liga_portugal	Liga Portugal
1440009	Moïse Bombito	Nice	CB	Canada	ligue_1	Ligue 1
1838598	Piergiorgio Bonanno	Fiorentina	CDM	Italy	serie_a	Serie A
543306	Federico Bonazzoli	Cremonese	ST	Italy	serie_a	Serie A
1230671	Pedro Bondo	Famalicao	LB	Angola	liga_portugal	Liga Portugal
1209987	Warren Bondo	Cremonese	CM,CDM	France	serie_a	Serie A
1150871	Kiko Bondoso	Moreirense	LW,RM	Portugal	liga_portugal	Liga Portugal
1035208	Victor Okoh Boniface	Werder Bremen	ST	Nigeria	bundesliga	Bundesliga
521902	Kevin Bonifazi	Bologna	CB	Italy	serie_a	Serie A
1199383	Ange-Yoan Bonny	Inter	ST	France	serie_a	Serie A
1690106	Lorenzo Bonsignori	Como	Attacker	Italy	serie_a	Serie A
1712138	Gabriel Bontempo	Santos FC	RW,CM,CDM,CAM	Brazil	brasileirao	Serie A
505059	Branco van den Boomen	Angers	CM,CDM	Netherlands	ligue_1	Ligue 1
1132940	Thiago Borbas	Real Oviedo	ST	Uruguay	la_liga	LaLiga
845984	Iago Borduchi	Bahia	LB	Brazil	brasileirao	Serie A
861962	Toni Borevkovic	Samsunspor	CB	Croatia	super_lig	Super Lig
464982	Daniel Borges	Mirassol	RB	Brazil	brasileirao	Serie A
1946397	Kaio Borges	Fluminense	Defender	Brazil	brasileirao	Serie A
922892	Sebastiaan Bornauw	Leeds United	CB	Belgium	premier_league	Premier League
1958481	João Borne	Gremio	Midfielder	Brazil	brasileirao	Serie A
1030646	Gennaro Borrelli	Cagliari	ST	Italy	serie_a	Serie A
533775	Rafael Borré	Internacional	ST	Colombia	brasileirao	Serie A
1613323	Kasey Bos	Mainz 05	LB	Australia	bundesliga	Bundesliga
613715	Olivier Boscagli	Brighton & Hove Albion	CB	France	premier_league	Premier League
1414777	Sebastián Boselli	Getafe	CB	Uruguay	la_liga	LaLiga
1430145	Arif Bosluk	Konyaspor	LB	Turkiye	super_lig	Super Lig
956682	Sven Botman	Newcastle United	CB	Netherlands	premier_league	Premier League
1669615	Léo Botz	Brest	Attacker	France	ligue_1	Ligue 1
1561552	Ayyoub Bouaddi	Lille	CDM,CM,RB	France	ligue_1	Ligue 1
1813656	Salem Bouajila	Göztepe	Attacker	Finland	super_lig	Super Lig
1388070	Badredine Bouanani	VfB Stuttgart	RW,CAM,ST	Algeria	bundesliga	Bundesliga
1174002	Benjamin Bouchouari	Trabzonspor	CDM,CM	Morocco	super_lig	Super Lig
1896949	Kail Boudache	Nice	CAM	France	ligue_1	Ligue 1
1033099	Hicham Boudaoui	Nice	CM,CDM	Algeria	ligue_1	Ligue 1
1581722	Abdelhamid Aït Boudlal	Rennes	CB	Morocco	ligue_1	Ligue 1
365672	Sofiane Boufal	Le Havre	LW,CAM,ST	Morocco	ligue_1	Ligue 1
1882265	Saad Boussadia	Lille	Midfielder	Algeria	ligue_1	Ligue 1
1661191	Leonardo Bovo	Inter	CM	Italy	serie_a	Serie A
523825	Jarrod Bowen	West Ham United	RW,ST,RM,CAM	England	premier_league	Premier League
982617	Kieron Bowie	Hellas Verona	ST	Scotland	serie_a	Serie A
1187734	Flavien Boyomo	Osasuna	CB	Cameroon	la_liga	LaLiga
561164	Lucas Boyé	Deportivo Alaves	ST	Argentina	la_liga	LaLiga
938416	Mustafa Burak Bozan	Gaziantep FK	GK	Turkiye	super_lig	Super Lig
1354820	Rosen Bozhinov	Pisa	CB	Bulgaria	serie_a	Serie A
791915	Umut Bozok	Eyüpspor	ST	Turkiye	super_lig	Super Lig
173899	Jakub Brabec	Rio Ave	CB	Czechia	liga_portugal	Liga Portugal
921594	Domagoj Bradaric	Hellas Verona	LM,LWB,RM,LW	Croatia	serie_a	Serie A
1113690	Conor Bradley	Liverpool	RB,RM,RWB	Northern Ireland	premier_league	Premier League
1471036	David Braga	Remo	CAM,RW	Brazil	brasileirao	Serie A
1014980	Daniel Bragança	Sporting CP	CDM,CAM	Portugal	liga_portugal	Liga Portugal
961770	Billal Brahimi	Estrela da Amadora	CAM	Algeria	liga_portugal	Liga Portugal
169865	Martin Braithwaite	Gremio	ST	Denmark	brasileirao	Serie A
516846	Julian Brandt	Borussia Dortmund	CAM	Germany	bundesliga	Bundesliga
1030829	Jarrad Branthwaite	Everton	CB,LB	England	premier_league	Premier League
1794209	Riccardo Braschi	Fiorentina	ST	Italy	serie_a	Serie A
1073941	Lilian Brassier	Rennes	CB	France	ligue_1	Ligue 1
982426	Gabriel Brazão	Santos FC	GK	Brazil	brasileirao	Serie A
522236	Fabian Bredlow	VfB Stuttgart	GK	Germany	bundesliga	Bundesliga
857269	Gleison Bremer	Juventus	CB	Brazil	serie_a	Serie A
1082597	Ignace Van Der Brempt	Como	RB,CB,RWB	Belgium	serie_a	Serie A
389845	Joshua Brenet	Kayserispor	RB,LB,RWB	Curacao	super_lig	Super Lig
856464	Brenner	Vasco da Gama	ST,CAM,LW	Brazil	brasileirao	Serie A
1525452	Brenner	Santa Clara	RW,LW,ST,RM	Brazil	liga_portugal	Liga Portugal
1962183	Brenno	Sao Paulo	Attacker	Brazil	brasileirao	Serie A
1946402	Breno	Fluminense	Defender	Brazil	brasileirao	Serie A
1664006	Zé Breno	Vitoria	Midfielder	Brazil	brasileirao	Serie A
950596	Marco Brescianini	Fiorentina	CM,CDM,CAM	Italy	serie_a	Serie A
1323398	Abel Bretones	Osasuna	LM,LWB,LB	Spain	la_liga	LaLiga
1292354	Théo Le Bris	Lorient	RWB	France	ligue_1	Ligue 1
1922441	Benjamín Brito	Athletico Paranaense	Midfielder	Argentina	brasileirao	Serie A
1080681	Rafael Brito	Casa Pia AC	CM	Portugal	liga_portugal	Liga Portugal
1693531	Sascha Britschgi	Parma	RM,RB,LB,LM,RWB	Switzerland	serie_a	Serie A
1186010	Ivan Brnic	Başakşehir	LW	Croatia	super_lig	Super Lig
940446	Brian Brobbey	Sunderland	ST	Netherlands	premier_league	Premier League
1276934	Marius Broholm	Lille	RW,CM	Norway	ligue_1	Ligue 1
1077975	Armando Broja	Burnley	ST,RW	Albania	premier_league	Premier League
